customer_id,customer_name,email,country,join_date,age
101238,Erica Bauer,kaylaboone@example.org,Latvia,2023-08-19,51
101239,Stephanie Werner DDS,gcruz@example.org,Isle of Man,2023-07-12,71
101240,Maureen Carroll,tracy58@example.com,British Indian Ocean Territory (Chagos Archipelago),2024-05-22,49
101241,Melissa Wyatt,barbaracollins@example.org,Maldives,2023-10-14,31
101242,Mark Schaefer,emmawells@example.net,Guinea,2024-07-08,25
101243,Katrina Lawrence,hamiltonpatrick@example.com,New Zealand,2023-09-26,61
101244,Matthew Harper,stephaniegraham@example.org,Burundi,2023-10-30,20
101245,David Drake,qpeterson@example.org,Martinique,2023-10-03,26
101246,Lisa Goodwin,tammy78@example.net,Slovakia (Slovak Republic),2023-05-22,37
101247,Vernon Hebert,patriciasmith@example.com,Luxembourg,2023-06-28,28
101248,Alyssa Anderson,michael02@example.net,Hungary,2024-09-21,42
101249,Donna Gibson,elizabeth41@example.net,Finland,2024-10-19,69
101250,Benjamin Paul,stephaniefitzgerald@example.org,Sweden,2024-06-10,36
101251,Matthew Simmons,ogates@example.org,Tuvalu,2024-03-21,38
101252,John Garner,oolson@example.org,Sao Tome and Principe,2023-06-06,56
101253,Anne Stanley,phillipsandrea@example.net,El Salvador,2023-11-04,64
101254,Sarah Thompson,sparksdawn@example.com,Latvia,2024-10-30,69
101255,Marc Reed,jacobfitzpatrick@example.com,Cambodia,2023-08-08,45
101256,Kevin Pugh,dennisanderson@example.com,Lesotho,2024-04-11,74
101257,Joy King,dcraig@example.org,Botswana,2024-09-19,32
101258,Kelly Cooper,garciasara@example.net,Georgia,2024-03-27,54
101259,Crystal Gray DDS,idawson@example.com,Mauritius,2025-02-01,35
101260,Elizabeth Shepherd,changlaura@example.com,Kyrgyz Republic,2024-01-09,45
101261,Lori Wilkerson,miguelshaw@example.net,Georgia,2024-04-08,51
101262,Amy Reyes,feliciathompson@example.com,Dominican Republic,2023-08-06,36
101263,Amy Ewing,lance16@example.net,Papua New Guinea,2024-10-24,41
101264,Leslie Roberts,hnewman@example.net,South Africa,2023-06-19,50
101265,Pamela Black,alewis@example.net,Uruguay,2023-06-26,31
101266,Sheila Nguyen,kimberly59@example.org,Romania,2023-06-16,63
101267,Justin Goodman,jerrychen@example.net,Austria,2023-07-03,24
101268,Julia Snyder,rtaylor@example.org,Madagascar,2025-04-06,69
101269,Jamie Rivas,katie99@example.com,Philippines,2024-04-21,18
101270,Michelle Spencer,lisabauer@example.org,Aruba,2024-06-27,69
101271,Barbara Mccormick,newtongregory@example.com,Papua New Guinea,2024-03-15,54
101272,Jennifer Flores,tracy95@example.org,El Salvador,2025-02-28,18
101273,Nicole Williams,ogriffin@example.net,Slovenia,2024-09-28,30
101274,Alexis Dixon MD,crystal58@example.net,Liberia,2025-03-26,72
101275,Christopher Thompson,nancy96@example.com,Guernsey,2024-10-24,40
101276,Lisa Cabrera,melissadodson@example.com,Brazil,2024-04-15,53
101277,John Paul,whitejay@example.com,Costa Rica,2024-12-06,61
101278,Erin Blackburn,cbrooks@example.net,Liberia,2024-05-17,40
101279,David Bowen,paulwhitaker@example.com,Martinique,2025-02-18,50
101280,Mr. Max Smith,qgreene@example.org,Latvia,2025-04-04,63
101281,Mark Jennings,michellejohnson@example.com,Belize,2024-09-20,48
101282,Linda Olson MD,tlong@example.com,Netherlands,2024-12-09,26
101283,Mr. John Leon PhD,stevenskaren@example.org,French Guiana,2024-12-13,42
101284,James Mason,kimberlymoss@example.org,Cape Verde,2024-01-22,30
101285,Jasmine Zhang,jennifer55@example.net,Kiribati,2024-11-12,61
101286,Jamie Clark,wellsann@example.org,San Marino,2023-06-09,29
101287,Casey Barker,lisa64@example.net,Israel,2024-11-28,62
101288,Teresa White,ndavis@example.net,Northern Mariana Islands,2024-12-29,69
101289,Mary Santiago,danielberry@example.org,Tokelau,2025-04-07,48
101290,James Evans,bettygill@example.net,Ghana,2023-06-15,40
101291,Sara Long,brobinson@example.org,Pakistan,2024-02-26,20
101292,Charles Frost,howardchris@example.com,Azerbaijan,2024-04-06,71
101293,Sheila Hanna,pittsmary@example.net,Botswana,2023-07-06,29
101294,Matthew Hubbard,morganwatts@example.com,San Marino,2024-08-29,49
101295,Lynn Munoz MD,timothyfuller@example.org,Serbia,2025-01-08,58
101296,Lauren Stephens,smurray@example.org,Grenada,2024-02-01,22
101297,Kevin Klein,wellsvalerie@example.net,Namibia,2025-04-10,56
101298,Lisa Guzman,nguyenjane@example.org,Swaziland,2024-05-02,27
101299,Matthew Berry,kimberlybryan@example.org,Brunei Darussalam,2024-02-24,42
101300,Chloe Ochoa,esmith@example.org,Jordan,2024-12-05,37
101301,Kimberly Jones,solson@example.org,Saint Vincent and the Grenadines,2024-08-10,29
101302,Kelsey Thompson DDS,bryan95@example.com,Sao Tome and Principe,2023-07-02,25
101303,Melvin Meadows,angela22@example.org,Puerto Rico,2024-02-07,65
101304,Carl Payne,bbarnett@example.org,Albania,2024-12-25,18
101305,Patricia Payne,charlenewalker@example.org,Guinea-Bissau,2023-08-16,29
101306,Jessica Salazar,brookspatricia@example.com,Spain,2025-03-30,33
101307,Jennifer Washington,robertbeck@example.net,Luxembourg,2023-11-19,53
101308,Michael Flores,hcohen@example.org,Bosnia and Herzegovina,2024-12-05,67
101309,Vincent Lutz,jessica08@example.net,Australia,2025-04-21,46
101310,Emily Singh,karen58@example.org,Pakistan,2023-05-06,70
101311,Adam Smith,ftucker@example.com,El Salvador,2024-05-19,28
101312,Kevin Griffin,ybennett@example.net,French Polynesia,2024-02-22,72
101313,Dana Robinson,lisa74@example.net,Montserrat,2024-03-09,51
101314,Christina Mendoza,ericgrimes@example.net,Jersey,2025-04-10,71
101315,Kathryn Jensen,cooperhoward@example.com,French Guiana,2023-10-04,53
101316,Margaret Sanchez,brent21@example.net,French Guiana,2023-05-03,19
101317,Mark King,karenjohnson@example.com,Tonga,2025-04-02,49
101318,Jessica Larson,michael97@example.com,Dominica,2024-03-10,33
101319,Kenneth Potter,beverly98@example.org,Kazakhstan,2024-11-30,45
101320,William Hall,ndiaz@example.com,Oman,2024-06-10,44
101321,Kelly Drake,rebecca57@example.org,Ecuador,2023-07-23,65
101322,Lisa King,joseph96@example.org,Uruguay,2024-03-29,75
101323,Justin White,eking@example.com,Fiji,2023-10-28,67
101324,Christopher Thomas,zachary75@example.com,United Kingdom,2025-01-18,63
101325,Scott Oliver,frivera@example.net,Trinidad and Tobago,2024-09-27,58
101326,Valerie Martinez,lisawilliams@example.org,Uruguay,2023-06-12,37
101327,Adam Mitchell,kimnoah@example.net,Haiti,2023-12-03,54
101328,Nicholas Jones,joshuafrost@example.com,Ireland,2023-08-02,49
101329,Nancy Harrison,jacobyoung@example.org,Singapore,2024-12-09,20
101330,David Watson,nancyrichardson@example.com,Germany,2025-04-20,42
101331,Lauren Weaver,kbright@example.net,Colombia,2024-11-14,59
101332,Linda Hendricks,wcastro@example.net,Greece,2024-08-30,57
101333,Matthew Arnold,djoyce@example.com,Egypt,2023-06-02,70
101334,Julie Robinson,mikaylabruce@example.com,Anguilla,2024-07-12,38
101335,Mr. Jonathan Cochran DVM,gibbskaren@example.net,Norway,2023-12-10,55
101336,Jack Williams,carolinemoore@example.net,Ukraine,2024-11-13,63
101337,Patricia Johnson MD,tsalazar@example.org,Portugal,2023-08-19,57
101338,Charles Black,keith30@example.com,Nigeria,2023-12-19,18
101339,Nancy Coleman,jonesscott@example.org,Myanmar,2024-06-28,64
101340,Tina Dougherty,zmartin@example.net,Germany,2024-06-30,64
101341,Shawn Buchanan,glambert@example.net,Macao,2023-12-19,61
101342,Gary Stewart,hannahdrake@example.com,Congo,2024-11-23,58
101343,Luke Woods,nboyd@example.com,Antigua and Barbuda,2024-12-14,25
101344,Michael Johnson,salinasmelissa@example.com,New Caledonia,2024-03-14,54
101345,Austin Anderson,stewartamy@example.net,Korea,2024-12-23,70
101346,Timothy Webb,jeffrey98@example.org,Bouvet Island (Bouvetoya),2023-12-07,43
101347,Molly Jackson,walkerdale@example.org,Afghanistan,2025-03-03,60
101348,Melissa Knight,alyssa06@example.net,Eritrea,2024-10-08,58
101349,Christina Dalton,hendersonfernando@example.net,Indonesia,2024-03-22,70
101350,Jason Villa,wcastillo@example.net,Guinea-Bissau,2024-04-09,35
101351,Nancy Molina,kelly05@example.net,Saudi Arabia,2024-09-04,32
101352,Jessica Mccullough,michaelsmith@example.org,Christmas Island,2024-01-06,65
101353,Regina Patel,johnsonamber@example.com,Sri Lanka,2024-01-04,60
101354,Brittany Cooper,katelyn72@example.org,Malta,2023-05-13,63
101355,Todd Smith,christopher07@example.net,Zambia,2025-04-23,33
101356,Lauren Wilson,qsmith@example.org,Japan,2024-12-12,40
101357,Ashley Cooper,crystal61@example.org,Oman,2023-12-04,44
101358,Donald Alvarado,brandon04@example.com,Micronesia,2023-12-16,27
101359,Martin Matthews,conniejohnson@example.net,Nigeria,2024-10-07,30
101360,Matthew Collins,cindy56@example.net,Guernsey,2024-11-21,55
101361,Stephanie Holloway,knappjeffrey@example.net,India,2023-10-08,39
101362,Jennifer Freeman,kevinnguyen@example.net,United States Virgin Islands,2024-11-24,68
101363,Andrew Blair,michaelpatton@example.com,Tunisia,2024-09-07,19
101364,Debbie Lucas,pmorales@example.net,New Caledonia,2023-05-24,29
101365,Monica Green,brittanyvaughan@example.net,Andorra,2023-11-25,22
101366,Shelley Ramsey,ksimpson@example.com,Bosnia and Herzegovina,2023-12-17,74
101367,Kenneth Rodriguez,lwilliams@example.net,Western Sahara,2024-04-08,22
101368,Jonathan Smith,claytara@example.net,United States Minor Outlying Islands,2024-07-05,73
101369,Steven Hall,noah12@example.net,Bhutan,2024-02-04,25
101370,James Nguyen,jcruz@example.com,Kazakhstan,2023-10-23,74
101371,Sean Robinson,martinezrichard@example.net,Korea,2024-02-27,50
101372,Sean Buchanan,sarah94@example.com,Fiji,2024-02-03,48
101373,Anthony Elliott,owilson@example.net,Cyprus,2023-07-05,18
101374,Patricia Davis,rjohnson@example.org,Hong Kong,2025-04-24,61
101375,Angela Flowers,seth65@example.org,Thailand,2023-11-18,20
101376,Brian Lopez,justin58@example.net,North Macedonia,2023-08-16,18
101377,Rebecca Rodgers,jessica54@example.org,Palestinian Territory,2024-09-30,20
101378,Rebecca Wilson,sarahmeyers@example.net,Aruba,2023-11-10,52
101379,Karina Patterson,morrisonlisa@example.org,Kenya,2023-11-04,73
101380,Tara Fitzgerald,rachel76@example.org,Romania,2025-01-08,26
101381,Mr. Bryan Kim,adam26@example.net,British Virgin Islands,2023-09-21,29
101382,Douglas Nguyen,paul83@example.org,Svalbard & Jan Mayen Islands,2024-03-26,26
101383,Sandra Clark,sheila55@example.org,Tajikistan,2023-05-03,21
101384,Heather Spears,kendra75@example.org,Heard Island and McDonald Islands,2024-03-04,40
101385,Kathy Brown,deborah82@example.net,American Samoa,2024-04-01,33
101386,Benjamin Myers,kurtschwartz@example.org,Palestinian Territory,2024-08-19,26
101387,Joseph Garcia,edwardharrison@example.com,Egypt,2023-11-02,65
101388,Jason Cole,bgonzales@example.net,Grenada,2025-04-03,28
101389,Katie Martinez,kathryn87@example.net,Romania,2024-04-16,20
101390,Lauren Hernandez,joseph93@example.org,Cook Islands,2024-03-15,52
101391,Mark Simpson DVM,qortiz@example.net,Suriname,2024-08-07,55
101392,Abigail Mcdaniel,richardhenderson@example.com,Oman,2024-05-20,33
101393,Cody Lee,tmartinez@example.net,Singapore,2023-10-04,54
101394,Karen Carlson,john03@example.net,Pitcairn Islands,2024-06-14,63
101395,Curtis Pena,huntdaniel@example.com,Fiji,2024-06-19,40
101396,Brooke Henderson,meltonmonica@example.org,Macao,2024-06-10,42
101397,Nancy Mendez,stephanie11@example.com,Falkland Islands (Malvinas),2024-12-18,67
101398,Stephanie Elliott,wardjohn@example.org,Tokelau,2023-12-29,21
101399,Angela Nunez,asmith@example.org,Dominica,2024-11-02,51
101400,Anthony Sanders,robertzhang@example.org,Sudan,2023-08-16,54
101401,Trevor Arnold,duanemclean@example.com,Bosnia and Herzegovina,2024-09-03,51
101402,Wendy Thomas,gnixon@example.org,Guadeloupe,2023-05-30,19
101403,Beth Brown,antonio57@example.net,Tuvalu,2024-07-22,36
101404,Matthew Foster DDS,johnsonyolanda@example.com,Norway,2024-01-26,45
101405,Tyler Schmidt,dcantu@example.net,Croatia,2024-03-17,42
101406,Pamela Hawkins,danielwilliams@example.org,Latvia,2023-09-26,22
101407,Michael Chavez,karen90@example.org,Niger,2023-05-04,72
101408,Tiffany Johnson,petersonkrystal@example.net,India,2023-09-11,46
101409,Andrew Smith,traciwalls@example.com,France,2024-05-29,25
101410,Stephanie Cole,bryanjackson@example.org,Martinique,2023-07-27,71
101411,Teresa Hernandez,geraldandrews@example.net,Philippines,2023-09-09,72
101412,Erin Johnson,brittany38@example.net,Zambia,2025-02-11,18
101413,Katherine Ware,jimmy18@example.net,Iran,2024-12-28,73
101414,Kyle Gibson,brownlisa@example.net,China,2024-11-19,23
101415,Dr. Claire Jenkins,timothybell@example.net,Pakistan,2024-02-04,36
101416,Diana Hull,amberward@example.org,Tunisia,2024-11-23,48
101417,Mr. Andre Carpenter DDS,wallaceduane@example.net,Turkey,2023-06-26,73
101418,Pamela Esparza,campbelljason@example.org,Sri Lanka,2024-12-05,52
101419,Jason Fisher,wilsonchristopher@example.com,Antarctica (the territory South of 60 deg S),2023-07-06,29
101420,Megan Zhang,marksmith@example.com,Chad,2023-09-09,34
101421,Janet Parks,chrishughes@example.com,Bulgaria,2024-12-07,69
101422,Ryan Perez,graykelly@example.net,Zimbabwe,2023-08-26,47
101423,Adam Alvarez,ymartinez@example.net,French Polynesia,2023-12-28,70
101424,Oscar Williams,munozdana@example.com,Antarctica (the territory South of 60 deg S),2024-06-30,40
101425,Steven Smith,robert73@example.net,Guinea-Bissau,2023-08-27,75
101426,Yolanda Diaz,christopher63@example.com,Cocos (Keeling) Islands,2023-11-17,54
101427,Matthew Johnson,lindakaufman@example.com,Lesotho,2023-07-11,57
101428,Jason Newton,jacksonbianca@example.org,Haiti,2025-03-13,64
101429,Jeremy Miller,bethany57@example.org,Luxembourg,2024-01-13,24
101430,Carl Crawford,rbenson@example.com,Central African Republic,2024-02-26,67
101431,Mrs. Julie Durham,moralesjessica@example.org,Bolivia,2024-05-01,25
101432,Emily Krueger,jonesfrancisco@example.com,Brazil,2023-08-27,75
101433,Robert Collins,olivia67@example.org,Belarus,2025-04-06,49
101434,Christina Jones,thuang@example.com,Bermuda,2024-07-15,30
101435,April Ortiz,kyle50@example.net,Guinea,2024-04-30,54
101436,Abigail King,bankslaura@example.com,Iraq,2025-03-12,20
101437,Julia Hughes,debrajohnson@example.org,Peru,2023-08-02,68
101438,Joseph Vincent,gibsonanthony@example.org,Ghana,2024-04-26,43
101439,Heather Roberson,alexander19@example.org,Papua New Guinea,2024-12-18,44
101440,Tara Bartlett,melissa60@example.net,Uganda,2025-03-05,38
101441,Robert Hernandez,charles64@example.org,Faroe Islands,2024-12-09,21
101442,Elizabeth Guerrero,huffjon@example.com,Ghana,2025-03-08,65
101443,James Kim,renee82@example.org,Denmark,2025-02-09,43
101444,Jeffery Haney,david11@example.com,Uruguay,2024-05-28,50
101445,Anthony Stone,corey59@example.org,Dominica,2023-11-29,51
101446,Jenny Flores,brucetyler@example.com,Equatorial Guinea,2024-01-04,58
101447,Timothy Garcia,rgoodwin@example.net,Somalia,2023-12-27,64
101448,Andrew Morris,dale37@example.net,Bosnia and Herzegovina,2025-04-19,50
101449,Michael Davidson,cynthiasherman@example.org,Yemen,2024-05-16,41
101450,Sarah Williams,knichols@example.net,San Marino,2024-01-01,47
101451,James Rodriguez,traceyhill@example.net,Peru,2024-01-02,63
101452,Tracy Fowler,ftorres@example.org,Dominica,2023-11-20,45
101453,Jacqueline Pena,wwright@example.net,Lesotho,2023-05-23,67
101454,Jeffery Ingram,marycox@example.org,Belarus,2024-09-25,20
101455,Michaela Robles,brandon09@example.org,Lebanon,2023-05-11,29
101456,Paul Holmes,shawkins@example.com,Ethiopia,2024-09-08,47
101457,Manuel Jackson,murphykristin@example.com,Antigua and Barbuda,2024-08-04,30
101458,Thomas Hernandez,schmidtsergio@example.org,Iceland,2024-03-01,25
101459,Jennifer Harris,keithsimmons@example.net,Bhutan,2023-07-06,45
101460,Shannon Johnson,fthompson@example.net,Oman,2025-03-19,19
101461,Allison Rowland,longlauren@example.org,Serbia,2023-07-31,33
101462,Michael Wilson,carrie82@example.org,Cote d'Ivoire,2023-10-31,71
101463,Cathy Price,ataylor@example.net,Russian Federation,2025-02-02,40
101464,Samuel Hahn,lmartinez@example.net,Kuwait,2024-10-21,21
101465,Vincent Davis,kylie77@example.org,Cambodia,2023-09-30,27
101466,John Lyons,hector14@example.net,Canada,2023-05-06,62
101467,Cathy Gonzales,peggygreen@example.com,Pakistan,2024-05-25,37
101468,Luke Jensen,matthewmadden@example.net,Greenland,2024-07-10,75
101469,Tyler Leon,stephaniemckee@example.org,Tonga,2024-12-12,73
101470,Heather Allison,zsnyder@example.net,New Caledonia,2023-10-17,39
101471,Michael White,stevenbailey@example.org,Cyprus,2024-06-04,18
101472,Ariana Woodward,andersonedgar@example.org,Gibraltar,2023-07-16,43
101473,Stephen Jones,brentjohnson@example.com,Comoros,2024-02-10,70
101474,Megan Thompson,richard94@example.net,Syrian Arab Republic,2024-12-19,30
101475,Michelle Mcdowell,jasoncarson@example.org,Cocos (Keeling) Islands,2023-10-21,26
101476,Susan Grant,alexandramorris@example.net,Tokelau,2025-01-11,65
101477,Todd Sherman,jamie13@example.com,American Samoa,2024-06-09,47
101478,Kristina Gonzales,timothyjackson@example.org,Zambia,2023-07-22,68
101479,Travis Spencer,nicholasbrown@example.org,Niger,2025-01-14,71
101480,Jill Watson,charlescole@example.net,Gabon,2023-11-22,21
101481,Kimberly Buchanan,ambergonzalez@example.net,Fiji,2024-09-12,62
101482,Patrick Hall,davislaura@example.com,Bahamas,2024-09-29,62
101483,Derek Jackson,lawrence07@example.com,Turkmenistan,2023-05-08,61
101484,Thomas Hull,debra88@example.org,Timor-Leste,2023-10-02,40
101485,Kristen Garcia,maxwellanthony@example.net,Sudan,2023-09-13,27
101486,Nichole Holmes,brian28@example.com,Liechtenstein,2024-05-04,72
101487,Kristen Martin,zachary53@example.com,Bangladesh,2024-02-09,35
101488,Edward Morris,javierjohnson@example.org,Hong Kong,2024-03-11,23
101489,Steven Brown,olewis@example.org,Bolivia,2024-07-15,60
101490,Andrea Jordan,duarteveronica@example.net,Grenada,2024-01-13,45
101491,Allison Sanchez,jessicarandall@example.com,Poland,2023-06-10,56
101492,Johnny Jones,nsmith@example.com,Montserrat,2024-08-29,70
101493,Alyssa Davis,natashakemp@example.com,Uruguay,2024-02-09,34
101494,Amanda Thomas,myersmaria@example.com,Puerto Rico,2023-12-14,67
101495,Jeffrey Nelson,xsanchez@example.com,Bahamas,2024-12-13,67
101496,Gary Taylor,rogerspatricia@example.com,Sri Lanka,2025-04-06,58
101497,Lori Wilson,olsenvalerie@example.net,Saint Lucia,2023-05-23,65
101498,Karen Hess,boonelee@example.net,Gibraltar,2023-05-05,38
101499,Kimberly Carroll,zryan@example.net,Estonia,2023-11-28,45
101500,Gabriel Padilla,hollowayseth@example.com,Colombia,2023-05-23,75
101501,Debbie House,rebecca55@example.com,Liberia,2025-01-05,37
101502,Mrs. Rachel Williams,zbrewer@example.com,Netherlands Antilles,2024-11-18,42
101503,Dana Middleton,jonesnicole@example.net,Belgium,2023-12-18,52
101504,Hannah Soto,hughestimothy@example.net,Barbados,2025-02-09,44
101505,Richard Ashley,kyle40@example.org,American Samoa,2023-05-28,42
101506,Amanda Carter,wscott@example.com,Nigeria,2024-04-19,47
